v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
89.4,,2013,2013,UKH,East of England,Q,Q,cvm,Chained volume measure,aix,Annual index
3.9,,2013,2013,UKH,East of England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
83,,2013,2013,UKH,East of England,R,R,cvm,Chained volume measure,aix,Annual index
1.9,,2013,2013,UKH,East of England,R,R,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2013,2013,UKH,East of England,S,S,cvm,Chained volume measure,aix,Annual index
4.6,,2013,2013,UKH,East of England,S,S,cvm,Chained volume measure,gra,Annual growth rate
89,,2013,2013,UKH,East of England,T,T,cvm,Chained volume measure,aix,Annual index
2.1,,2013,2013,UKH,East of England,T,T,cvm,Chained volume measure,gra,Annual growth rate
114.8,,2013,2013,UKI,London,A,A,cvm,Chained volume measure,aix,Annual index
11.1,,2013,2013,UKI,London,A,A,cvm,Chained volume measure,gra,Annual growth rate
85.1,,2013,2013,UKI,London,A--T,A--T,cvm,Chained volume measure,aix,Annual index
3,,2013,2013,UKI,London,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
62.2,,2013,2013,UKI,London,B,B,cvm,Chained volume measure,aix,Annual index
-21.7,,2013,2013,UKI,London,B,B,cvm,Chained volume measure,gra,Annual growth rate
91.2,,2013,2013,UKI,London,B--E,B--E,cvm,Chained volume measure,aix,Annual index
6.1,,2013,2013,UKI,London,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
95.3,,2013,2013,UKI,London,C,C,cvm,Chained volume measure,aix,Annual index
5.8,,2013,2013,UKI,London,C,C,cvm,Chained volume measure,gra,Annual growth rate
68.7,,2013,2013,UKI,London,D,D,cvm,Chained volume measure,aix,Annual index
17.2,,2013,2013,UKI,London,D,D,cvm,Chained volume measure,gra,Annual growth rate
113.4,,2013,2013,UKI,London,E,E,cvm,Chained volume measure,aix,Annual index
-0.7,,2013,2013,UKI,London,E,E,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2013,2013,UKI,London,F,F,cvm,Chained volume measure,aix,Annual index
5.4,,2013,2013,UKI,London,F,F,cvm,Chained volume measure,gra,Annual growth rate
87.8,,2013,2013,UKI,London,G,G,cvm,Chained volume measure,aix,Annual index
-1.6,,2013,2013,UKI,London,G,G,cvm,Chained volume measure,gra,Annual growth rate
84.5,,2013,2013,UKI,London,G--T,G--T,cvm,Chained volume measure,aix,Annual index
2.8,,2013,2013,UKI,London,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
90.1,,2013,2013,UKI,London,H,H,cvm,Chained volume measure,aix,Annual index
2.6,,2013,2013,UKI,London,H,H,cvm,Chained volume measure,gra,Annual growth rate
88.4,,2013,2013,UKI,London,I,I,cvm,Chained volume measure,aix,Annual index
6.6,,2013,2013,UKI,London,I,I,cvm,Chained volume measure,gra,Annual growth rate
66.3,,2013,2013,UKI,London,J,J,cvm,Chained volume measure,aix,Annual index
5.5,,2013,2013,UKI,London,J,J,cvm,Chained volume measure,gra,Annual growth rate
92.4,,2013,2013,UKI,London,K,K,cvm,Chained volume measure,aix,Annual index
-5,,2013,2013,UKI,London,K,K,cvm,Chained volume measure,gra,Annual growth rate
88.3,,2013,2013,UKI,London,L,L,cvm,Chained volume measure,aix,Annual index
7.2,,2013,2013,UKI,London,L,L,cvm,Chained volume measure,gra,Annual growth rate
81.5,,2013,2013,UKI,London,M,M,cvm,Chained volume measure,aix,Annual index
8.9,,2013,2013,UKI,London,M,M,cvm,Chained volume measure,gra,Annual growth rate
84.9,,2013,2013,UKI,London,N,N,cvm,Chained volume measure,aix,Annual index
11.8,,2013,2013,UKI,London,N,N,cvm,Chained volume measure,gra,Annual growth rate
83.6,,2013,2013,UKI,London,O,O,cvm,Chained volume measure,aix,Annual index
-0.2,,2013,2013,UKI,London,O,O,cvm,Chained volume measure,gra,Annual growth rate
87.1,,2013,2013,UKI,London,P,P,cvm,Chained volume measure,aix,Annual index
-3.8,,2013,2013,UKI,London,P,P,cvm,Chained volume measure,gra,Annual growth rate
87.6,,2013,2013,UKI,London,Q,Q,cvm,Chained volume measure,aix,Annual index
2.3,,2013,2013,UKI,London,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
79,,2013,2013,UKI,London,R,R,cvm,Chained volume measure,aix,Annual index
5.9,,2013,2013,UKI,London,R,R,cvm,Chained volume measure,gra,Annual growth rate
90.1,,2013,2013,UKI,London,S,S,cvm,Chained volume measure,aix,Annual index
3.6,,2013,2013,UKI,London,S,S,cvm,Chained volume measure,gra,Annual growth rate
61.8,,2013,2013,UKI,London,T,T,cvm,Chained volume measure,aix,Annual index
4.6,,2013,2013,UKI,London,T,T,cvm,Chained volume measure,gra,Annual growth rate
83.5,,2013,2013,UKJ,South East,A,A,cvm,Chained volume measure,aix,Annual index
-6.4,,2013,2013,UKJ,South East,A,A,cvm,Chained volume measure,gra,Annual growth rate
88.4,,2013,2013,UKJ,South East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.7,,2013,2013,UKJ,South East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
116.6,,2013,2013,UKJ,South East,B,B,cvm,Chained volume measure,aix,Annual index
4.9,,2013,2013,UKJ,South East,B,B,cvm,Chained volume measure,gra,Annual growth rate
84.7,,2013,2013,UKJ,South East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
2.8,,2013,2013,UKJ,South East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
84.6,,2013,2013,UKJ,South East,C,C,cvm,Chained volume measure,aix,Annual index
2.6,,2013,2013,UKJ,South East,C,C,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2013,2013,UKJ,South East,D,D,cvm,Chained volume measure,aix,Annual index
5.5,,2013,2013,UKJ,South East,D,D,cvm,Chained volume measure,gra,Annual growth rate
80.3,,2013,2013,UKJ,South East,E,E,cvm,Chained volume measure,aix,Annual index
0.7,,2013,2013,UKJ,South East,E,E,cvm,Chained volume measure,gra,Annual growth rate
95.3,,2013,2013,UKJ,South East,F,F,cvm,Chained volume measure,aix,Annual index
5.4,,2013,2013,UKJ,South East,F,F,cvm,Chained volume measure,gra,Annual growth rate
91.3,,2013,2013,UKJ,South East,G,G,cvm,Chained volume measure,aix,Annual index
-1.8,,2013,2013,UKJ,South East,G,G,cvm,Chained volume measure,gra,Annual growth rate
88.4,,2013,2013,UKJ,South East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1.2,,2013,2013,UKJ,South East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
100.5,,2013,2013,UKJ,South East,H,H,cvm,Chained volume measure,aix,Annual index
1.8,,2013,2013,UKJ,South East,H,H,cvm,Chained volume measure,gra,Annual growth rate
93.2,,2013,2013,UKJ,South East,I,I,cvm,Chained volume measure,aix,Annual index
8.4,,2013,2013,UKJ,South East,I,I,cvm,Chained volume measure,gra,Annual growth rate
61.2,,2013,2013,UKJ,South East,J,J,cvm,Chained volume measure,aix,Annual index
5.4,,2013,2013,UKJ,South East,J,J,cvm,Chained volume measure,gra,Annual growth rate
114.5,,2013,2013,UKJ,South East,K,K,cvm,Chained volume measure,aix,Annual index
-0.5,,2013,2013,UKJ,South East,K,K,cvm,Chained volume measure,gra,Annual growth rate
91,,2013,2013,UKJ,South East,L,L,cvm,Chained volume measure,aix,Annual index
1.2,,2013,2013,UKJ,South East,L,L,cvm,Chained volume measure,gra,Annual growth rate
97.5,,2013,2013,UKJ,South East,M,M,cvm,Chained volume measure,aix,Annual index
1.5,,2013,2013,UKJ,South East,M,M,cvm,Chained volume measure,gra,Annual growth rate
82,,2013,2013,UKJ,South East,N,N,cvm,Chained volume measure,aix,Annual index
6.5,,2013,2013,UKJ,South East,N,N,cvm,Chained volume measure,gra,Annual growth rate
93.7,,2013,2013,UKJ,South East,O,O,cvm,Chained volume measure,aix,Annual index
-2.2,,2013,2013,UKJ,South East,O,O,cvm,Chained volume measure,gra,Annual growth rate
88.2,,2013,2013,UKJ,South East,P,P,cvm,Chained volume measure,aix,Annual index
-1,,2013,2013,UKJ,South East,P,P,cvm,Chained volume measure,gra,Annual growth rate
89.2,,2013,2013,UKJ,South East,Q,Q,cvm,Chained volume measure,aix,Annual index
-0.8,,2013,2013,UKJ,South East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
89,,2013,2013,UKJ,South East,R,R,cvm,Chained volume measure,aix,Annual index
4.5,,2013,2013,UKJ,South East,R,R,cvm,Chained volume measure,gra,Annual growth rate
81.3,,2013,2013,UKJ,South East,S,S,cvm,Chained volume measure,aix,Annual index
1.5,,2013,2013,UKJ,South East,S,S,cvm,Chained volume measure,gra,Annual growth rate
67.2,,2013,2013,UKJ,South East,T,T,cvm,Chained volume measure,aix,Annual index
16.2,,2013,2013,UKJ,South East,T,T,cvm,Chained volume measure,gra,Annual growth rate
81.8,,2013,2013,UKK,South West,A,A,cvm,Chained volume measure,aix,Annual index
-4.1,,2013,2013,UKK,South West,A,A,cvm,Chained volume measure,gra,Annual growth rate
89.7,,2013,2013,UKK,South West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
0.8,,2013,2013,UKK,South West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
108.6,,2013,2013,UKK,South West,B,B,cvm,Chained volume measure,aix,Annual index
-4.9,,2013,2013,UKK,South West,B,B,cvm,Chained volume measure,gra,Annual growth rate
92.5,,2013,2013,UKK,South West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-1.3,,2013,2013,UKK,South West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
88.8,,2013,2013,UKK,South West,C,C,cvm,Chained volume measure,aix,Annual index
-1.7,,2013,2013,UKK,South West,C,C,cvm,Chained volume measure,gra,Annual growth rate
126,,2013,2013,UKK,South West,D,D,cvm,Chained volume measure,aix,Annual index
1.9,,2013,2013,UKK,South West,D,D,cvm,Chained volume measure,gra,Annual growth rate
96,,2013,2013,UKK,South West,E,E,cvm,Chained volume measure,aix,Annual index
-0.5,,2013,2013,UKK,South West,E,E,cvm,Chained volume measure,gra,Annual growth rate
92.6,,2013,2013,UKK,South West,F,F,cvm,Chained volume measure,aix,Annual index
4.4,,2013,2013,UKK,South West,F,F,cvm,Chained volume measure,gra,Annual growth rate
85.8,,2013,2013,UKK,South West,G,G,cvm,Chained volume measure,aix,Annual index
-3.2,,2013,2013,UKK,South West,G,G,cvm,Chained volume measure,gra,Annual growth rate
89,,2013,2013,UKK,South West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
1,,2013,2013,UKK,South West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
110.2,,2013,2013,UKK,South West,H,H,cvm,Chained volume measure,aix,Annual index
-1.3,,2013,2013,UKK,South West,H,H,cvm,Chained volume measure,gra,Annual growth rate
95,,2013,2013,UKK,South West,I,I,cvm,Chained volume measure,aix,Annual index
8.7,,2013,2013,UKK,South West,I,I,cvm,Chained volume measure,gra,Annual growth rate
53.6,,2013,2013,UKK,South West,J,J,cvm,Chained volume measure,aix,Annual index
5.1,,2013,2013,UKK,South West,J,J,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2013,2013,UKK,South West,K,K,cvm,Chained volume measure,aix,Annual index
-5.4,,2013,2013,UKK,South West,K,K,cvm,Chained volume measure,gra,Annual growth rate
85.9,,2013,2013,UKK,South West,L,L,cvm,Chained volume measure,aix,Annual index
1.5,,2013,2013,UKK,South West,L,L,cvm,Chained volume measure,gra,Annual growth rate
94.7,,2013,2013,UKK,South West,M,M,cvm,Chained volume measure,aix,Annual index
6.1,,2013,2013,UKK,South West,M,M,cvm,Chained volume measure,gra,Annual growth rate
87.8,,2013,2013,UKK,South West,N,N,cvm,Chained volume measure,aix,Annual index
11.9,,2013,2013,UKK,South West,N,N,cvm,Chained volume measure,gra,Annual growth rate
95.7,,2013,2013,UKK,South West,O,O,cvm,Chained volume measure,aix,Annual index
-1.8,,2013,2013,UKK,South West,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2013,2013,UKK,South West,P,P,cvm,Chained volume measure,aix,Annual index
-1.5,,2013,2013,UKK,South West,P,P,cvm,Chained volume measure,gra,Annual growth rate
96.7,,2013,2013,UKK,South West,Q,Q,cvm,Chained volume measure,aix,Annual index
1.1,,2013,2013,UKK,South West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
102.1,,2013,2013,UKK,South West,R,R,cvm,Chained volume measure,aix,Annual index
6,,2013,2013,UKK,South West,R,R,cvm,Chained volume measure,gra,Annual growth rate
77.8,,2013,2013,UKK,South West,S,S,cvm,Chained volume measure,aix,Annual index
1.3,,2013,2013,UKK,South West,S,S,cvm,Chained volume measure,gra,Annual growth rate
68.9,,2013,2013,UKK,South West,T,T,cvm,Chained volume measure,aix,Annual index
-14,,2013,2013,UKK,South West,T,T,cvm,Chained volume measure,gra,Annual growth rate
75.3,,2013,2013,UKL,Wales,A,A,cvm,Chained volume measure,aix,Annual index
22.9,,2013,2013,UKL,Wales,A,A,cvm,Chained volume measure,gra,Annual growth rate
88.2,,2013,2013,UKL,Wales,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.7,,2013,2013,UKL,Wales,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
287.6,,2013,2013,UKL,Wales,B,B,cvm,Chained volume measure,aix,Annual index
9,,2013,2013,UKL,Wales,B,B,cvm,Chained volume measure,gra,Annual growth rate
85.6,,2013,2013,UKL,Wales,B--E,B--E,cvm,Chained volume measure,aix,Annual index
4.4,,2013,2013,UKL,Wales,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
84.9,,2013,2013,UKL,Wales,C,C,cvm,Chained volume measure,aix,Annual index
4,,2013,2013,UKL,Wales,C,C,cvm,Chained volume measure,gra,Annual growth rate
81.3,,2013,2013,UKL,Wales,D,D,cvm,Chained volume measure,aix,Annual index
15,,2013,2013,UKL,Wales,D,D,cvm,Chained volume measure,gra,Annual growth rate
91,,2013,2013,UKL,Wales,E,E,cvm,Chained volume measure,aix,Annual index
-2.6,,2013,2013,UKL,Wales,E,E,cvm,Chained volume measure,gra,Annual growth rate
91.1,,2013,2013,UKL,Wales,F,F,cvm,Chained volume measure,aix,Annual index
1.5,,2013,2013,UKL,Wales,F,F,cvm,Chained volume measure,gra,Annual growth rate
89.1,,2013,2013,UKL,Wales,G,G,cvm,Chained volume measure,aix,Annual index
-1.5,,2013,2013,UKL,Wales,G,G,cvm,Chained volume measure,gra,Annual growth rate
88.9,,2013,2013,UKL,Wales,G--T,G--T,cvm,Chained volume measure,aix,Annual index
0.7,,2013,2013,UKL,Wales,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
111.5,,2013,2013,UKL,Wales,H,H,cvm,Chained volume measure,aix,Annual index
3.1,,2013,2013,UKL,Wales,H,H,cvm,Chained volume measure,gra,Annual growth rate
88.7,,2013,2013,UKL,Wales,I,I,cvm,Chained volume measure,aix,Annual index
2.4,,2013,2013,UKL,Wales,I,I,cvm,Chained volume measure,gra,Annual growth rate
39.8,,2013,2013,UKL,Wales,J,J,cvm,Chained volume measure,aix,Annual index
2.7,,2013,2013,UKL,Wales,J,J,cvm,Chained volume measure,gra,Annual growth rate
83.1,,2013,2013,UKL,Wales,K,K,cvm,Chained volume measure,aix,Annual index
-12.7,,2013,2013,UKL,Wales,K,K,cvm,Chained volume measure,gra,Annual growth rate
97.2,,2013,2013,UKL,Wales,L,L,cvm,Chained volume measure,aix,Annual index
2.5,,2013,2013,UKL,Wales,L,L,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2013,2013,UKL,Wales,M,M,cvm,Chained volume measure,aix,Annual index
4.3,,2013,2013,UKL,Wales,M,M,cvm,Chained volume measure,gra,Annual growth rate
75.4,,2013,2013,UKL,Wales,N,N,cvm,Chained volume measure,aix,Annual index
7.8,,2013,2013,UKL,Wales,N,N,cvm,Chained volume measure,gra,Annual growth rate
86.7,,2013,2013,UKL,Wales,O,O,cvm,Chained volume measure,aix,Annual index
3,,2013,2013,UKL,Wales,O,O,cvm,Chained volume measure,gra,Annual growth rate
98.3,,2013,2013,UKL,Wales,P,P,cvm,Chained volume measure,aix,Annual index
-2,,2013,2013,UKL,Wales,P,P,cvm,Chained volume measure,gra,Annual growth rate
95.9,,2013,2013,UKL,Wales,Q,Q,cvm,Chained volume measure,aix,Annual index
2.7,,2013,2013,UKL,Wales,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
119.8,,2013,2013,UKL,Wales,R,R,cvm,Chained volume measure,aix,Annual index
1.6,,2013,2013,UKL,Wales,R,R,cvm,Chained volume measure,gra,Annual growth rate
82.3,,2013,2013,UKL,Wales,S,S,cvm,Chained volume measure,aix,Annual index
2.8,,2013,2013,UKL,Wales,S,S,cvm,Chained volume measure,gra,Annual growth rate
105.9,,2013,2013,UKL,Wales,T,T,cvm,Chained volume measure,aix,Annual index
-8.9,,2013,2013,UKL,Wales,T,T,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,A,A,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,A,A,cvm,Chained volume measure,gra,Annual growth rate
77.6,,2013,2013,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,aix,Annual index
-14,,2013,2013,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
71.6,,2013,2013,UKZ,Extra-regio,B,B,cvm,Chained volume measure,aix,Annual index
-14.3,,2013,2013,UKZ,Extra-regio,B,B,cvm,Chained volume measure,gra,Annual growth rate
71.6,,2013,2013,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-14.3,,2013,2013,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,C,C,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,C,C,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,D,D,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,D,D,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,E,E,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,E,E,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,F,F,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,F,F,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,G,G,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,G,G,cvm,Chained volume measure,gra,Annual growth rate
140.9,,2013,2013,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,aix,Annual index
-10.9,,2013,2013,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,H,H,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,H,H,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,I,I,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,I,I,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,J,J,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,J,J,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,K,K,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,K,K,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,L,L,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,L,L,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,M,M,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,M,M,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,N,N,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,N,N,cvm,Chained volume measure,gra,Annual growth rate
140.9,,2013,2013,UKZ,Extra-regio,O,O,cvm,Chained volume measure,aix,Annual index
-10.9,,2013,2013,UKZ,Extra-regio,O,O,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,P,P,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,P,P,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,R,R,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,R,R,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,S,S,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,S,S,cvm,Chained volume measure,gra,Annual growth rate
,.,2013,2013,UKZ,Extra-regio,T,T,cvm,Chained volume measure,aix,Annual index
,.,2013,2013,UKZ,Extra-regio,T,T,cvm,Chained volume measure,gra,Annual growth rate
121.3,,2014,2014,UK0,England,A,A,cvm,Chained volume measure,aix,Annual index
39.9,,2014,2014,UK0,England,A,A,cvm,Chained volume measure,gra,Annual growth rate
90.1,,2014,2014,UK0,England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
3.2,,2014,2014,UK0,England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
102,,2014,2014,UK0,England,B,B,cvm,Chained volume measure,aix,Annual index
-4.8,,2014,2014,UK0,England,B,B,cvm,Chained volume measure,gra,Annual growth rate
89.3,,2014,2014,UK0,England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
2,,2014,2014,UK0,England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
91.4,,2014,2014,UK0,England,C,C,cvm,Chained volume measure,aix,Annual index
3.7,,2014,2014,UK0,England,C,C,cvm,Chained volume measure,gra,Annual growth rate
75,,2014,2014,UK0,England,D,D,cvm,Chained volume measure,aix,Annual index
-10.1,,2014,2014,UK0,England,D,D,cvm,Chained volume measure,gra,Annual growth rate
93.9,,2014,2014,UK0,England,E,E,cvm,Chained volume measure,aix,Annual index
3.6,,2014,2014,UK0,England,E,E,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2014,2014,UK0,England,F,F,cvm,Chained volume measure,aix,Annual index
3.6,,2014,2014,UK0,England,F,F,cvm,Chained volume measure,gra,Annual growth rate
96.7,,2014,2014,UK0,England,G,G,cvm,Chained volume measure,aix,Annual index
7.3,,2014,2014,UK0,England,G,G,cvm,Chained volume measure,gra,Annual growth rate
89.5,,2014,2014,UK0,England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
3,,2014,2014,UK0,England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
96.7,,2014,2014,UK0,England,H,H,cvm,Chained volume measure,aix,Annual index
1.5,,2014,2014,UK0,England,H,H,cvm,Chained volume measure,gra,Annual growth rate
90.3,,2014,2014,UK0,England,I,I,cvm,Chained volume measure,aix,Annual index
-3.3,,2014,2014,UK0,England,I,I,cvm,Chained volume measure,gra,Annual growth rate
65.2,,2014,2014,UK0,England,J,J,cvm,Chained volume measure,aix,Annual index
11.8,,2014,2014,UK0,England,J,J,cvm,Chained volume measure,gra,Annual growth rate
94.2,,2014,2014,UK0,England,K,K,cvm,Chained volume measure,aix,Annual index
-3.3,,2014,2014,UK0,England,K,K,cvm,Chained volume measure,gra,Annual growth rate
92,,2014,2014,UK0,England,L,L,cvm,Chained volume measure,aix,Annual index
3.3,,2014,2014,UK0,England,L,L,cvm,Chained volume measure,gra,Annual growth rate
91,,2014,2014,UK0,England,M,M,cvm,Chained volume measure,aix,Annual index
3.6,,2014,2014,UK0,England,M,M,cvm,Chained volume measure,gra,Annual growth rate
88.4,,2014,2014,UK0,England,N,N,cvm,Chained volume measure,aix,Annual index
7.1,,2014,2014,UK0,England,N,N,cvm,Chained volume measure,gra,Annual growth rate
89.1,,2014,2014,UK0,England,O,O,cvm,Chained volume measure,aix,Annual index
-2.1,,2014,2014,UK0,England,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.5,,2014,2014,UK0,England,P,P,cvm,Chained volume measure,aix,Annual index
1.4,,2014,2014,UK0,England,P,P,cvm,Chained volume measure,gra,Annual growth rate
92,,2014,2014,UK0,England,Q,Q,cvm,Chained volume measure,aix,Annual index
0.3,,2014,2014,UK0,England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2014,2014,UK0,England,R,R,cvm,Chained volume measure,aix,Annual index
3.5,,2014,2014,UK0,England,R,R,cvm,Chained volume measure,gra,Annual growth rate
88.1,,2014,2014,UK0,England,S,S,cvm,Chained volume measure,aix,Annual index
3.7,,2014,2014,UK0,England,S,S,cvm,Chained volume measure,gra,Annual growth rate
77.2,,2014,2014,UK0,England,T,T,cvm,Chained volume measure,aix,Annual index
6.5,,2014,2014,UK0,England,T,T,cvm,Chained volume measure,gra,Annual growth rate
131.1,,2014,2014,UKC,North East,A,A,cvm,Chained volume measure,aix,Annual index
52.4,,2014,2014,UKC,North East,A,A,cvm,Chained volume measure,gra,Annual growth rate
92.7,,2014,2014,UKC,North East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
1.9,,2014,2014,UKC,North East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
221.2,,2014,2014,UKC,North East,B,B,cvm,Chained volume measure,aix,Annual index
-6.4,,2014,2014,UKC,North East,B,B,cvm,Chained volume measure,gra,Annual growth rate
95,,2014,2014,UKC,North East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-1.4,,2014,2014,UKC,North East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
93.1,,2014,2014,UKC,North East,C,C,cvm,Chained volume measure,aix,Annual index
1.6,,2014,2014,UKC,North East,C,C,cvm,Chained volume measure,gra,Annual growth rate
99.4,,2014,2014,UKC,North East,D,D,cvm,Chained volume measure,aix,Annual index
-21.4,,2014,2014,UKC,North East,D,D,cvm,Chained volume measure,gra,Annual growth rate
94.5,,2014,2014,UKC,North East,E,E,cvm,Chained volume measure,aix,Annual index
2.6,,2014,2014,UKC,North East,E,E,cvm,Chained volume measure,gra,Annual growth rate
101.6,,2014,2014,UKC,North East,F,F,cvm,Chained volume measure,aix,Annual index
3.8,,2014,2014,UKC,North East,F,F,cvm,Chained volume measure,gra,Annual growth rate
108.5,,2014,2014,UKC,North East,G,G,cvm,Chained volume measure,aix,Annual index
9,,2014,2014,UKC,North East,G,G,cvm,Chained volume measure,gra,Annual growth rate
91.1,,2014,2014,UKC,North East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
2.3,,2014,2014,UKC,North East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
99.7,,2014,2014,UKC,North East,H,H,cvm,Chained volume measure,aix,Annual index
-1.7,,2014,2014,UKC,North East,H,H,cvm,Chained volume measure,gra,Annual growth rate
94.5,,2014,2014,UKC,North East,I,I,cvm,Chained volume measure,aix,Annual index
-2.1,,2014,2014,UKC,North East,I,I,cvm,Chained volume measure,gra,Annual growth rate
46.2,,2014,2014,UKC,North East,J,J,cvm,Chained volume measure,aix,Annual index
31.8,,2014,2014,UKC,North East,J,J,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2014,2014,UKC,North East,K,K,cvm,Chained volume measure,aix,Annual index
-7.4,,2014,2014,UKC,North East,K,K,cvm,Chained volume measure,gra,Annual growth rate
