Measure type,Statistical Geography,Year,Aged 16 to 64 years level 3 or above qualifications,Unit of Measure,Upper Confidence Interval,Lower Confidence Interval,Observation Status
Aged 16 to 64 years level 3 or above qualifications,Chester,2019,52.5,per cent,58.2,46.8,
