FeatureCode,DateCode,Measurement,Units,Value
E01002504,2010,IMD score,,24.22
E01011673,2010,IMD score,,47.16
E01001021,2010,IMD score,,30.46
E01009004,2010,IMD score,,66.06
E01025816,2010,IMD score,,6.84
E01010190,2010,IMD score,,4.59
E01024333,2010,IMD score,,9.56
E01007723,2010,IMD score,,47.58
E01019773,2010,IMD score,,25.99
E01006240,2010,IMD score,,63.87
E01018290,2010,IMD score,,8.2
E01006027,2010,IMD score,,66.08
E01018077,2010,IMD score,,22.41
E01022839,2010,IMD score,,28.48
E01015196,2010,IMD score,,53.12
E01029552,2010,IMD score,,23.63
E01029339,2010,IMD score,,32.72
E01021356,2010,IMD score,,14.59
E01004746,2010,IMD score,,30.4
E01016796,2010,IMD score,,3.6
E01003263,2010,IMD score,,35
E01000382,2010,IMD score,,8.82
E01017406,2010,IMD score,,4.49
E01000169,2010,IMD score,,10.21
E01026575,2010,IMD score,,12.79
E01014525,2010,IMD score,,12.78
E01001982,2010,IMD score,,36.72
E01009965,2010,IMD score,,60.84
E01001769,2010,IMD score,,35.3
E01013042,2010,IMD score,,4.83
E01025092,2010,IMD score,,45.59
E01008482,2010,IMD score,,36.76
E01008269,2010,IMD score,,6.04
E01031252,2010,IMD score,,10.53
E01031039,2010,IMD score,,10.27
E01011761,2010,IMD score,,30.26
E01025904,2010,IMD score,,3.55
E01011548,2010,IMD score,,14.61
E01023598,2010,IMD score,,10.35
E01006988,2010,IMD score,,17.6
E01010065,2010,IMD score,,51.65
E01024421,2010,IMD score,,12.13
E01007811,2010,IMD score,,13.7
E01019861,2010,IMD score,,20.4
E01024208,2010,IMD score,,17.96
E01019648,2010,IMD score,,16.81
E01006115,2010,IMD score,,33.16
E01018165,2010,IMD score,,9.67
E01022927,2010,IMD score,,16.63
E01015284,2010,IMD score,,28.11
E01029640,2010,IMD score,,16.25
E01029427,2010,IMD score,,54.19
E01021444,2010,IMD score,,12.8
E01004834,2010,IMD score,,30.24
E01016884,2010,IMD score,,23.19
E01003351,2010,IMD score,,38.31
E01000470,2010,IMD score,,39.88
E01003138,2010,IMD score,,15.17
E01000257,2010,IMD score,,30.57
E01014613,2010,IMD score,,16.46
E01026663,2010,IMD score,,35.27
E01016011,2010,IMD score,,21.77
E01001857,2010,IMD score,,48.47
E01013130,2010,IMD score,,36.72
E01025180,2010,IMD score,,12.84
E01008570,2010,IMD score,,12.67
E01008357,2010,IMD score,,3.71
E01031340,2010,IMD score,,6.06
E01031127,2010,IMD score,,25.26
E01011636,2010,IMD score,,15.75
E01023686,2010,IMD score,,1.26
E01010153,2010,IMD score,,6.09
E01005593,2010,IMD score,,35.79
E01019736,2010,IMD score,,11.01
E01006203,2010,IMD score,,5.92
E01018253,2010,IMD score,,2.51
E01015372,2010,IMD score,,31.41
E01015159,2010,IMD score,,32.61
E01029515,2010,IMD score,,8.59
E01021532,2010,IMD score,,8.15
E01004922,2010,IMD score,,37.19
E01016972,2010,IMD score,,17.42
E01028032,2010,IMD score,,10.57
E01021319,2010,IMD score,,37.3
E01004709,2010,IMD score,,21.51
E01016759,2010,IMD score,,7.78
E01013878,2010,IMD score,,48.36
E01003226,2010,IMD score,,22.91
E01000345,2010,IMD score,,6.04
E01012395,2010,IMD score,,8.07
E01014701,2010,IMD score,,15.2
E01026751,2010,IMD score,,22.41
E01026538,2010,IMD score,,20.82
E01001945,2010,IMD score,,30.81
E01009928,2010,IMD score,,30.35
E01013005,2010,IMD score,,10.98
E01025055,2010,IMD score,,39.08
E01008445,2010,IMD score,,22.4
E01031215,2010,IMD score,,10
E01011724,2010,IMD score,,43.72
E01023774,2010,IMD score,,22.32
E01010241,2010,IMD score,,13.28
E01022291,2010,IMD score,,40.57
E01005681,2010,IMD score,,56.28
E01010028,2010,IMD score,,44.61
E01022078,2010,IMD score,,17.96
E01005468,2010,IMD score,,11.03
E01019824,2010,IMD score,,23.09
E01028993,2010,IMD score,,22.47
E01018341,2010,IMD score,,6.11
E01020797,2010,IMD score,,41.68
E01015460,2010,IMD score,,19.23
E01018128,2010,IMD score,,9.26
E01029603,2010,IMD score,,22.83
E01015247,2010,IMD score,,27.44
E01027297,2010,IMD score,,7.03
E01021620,2010,IMD score,,7.54
E01021407,2010,IMD score,,11.26
E01028120,2010,IMD score,,7.8
E01016847,2010,IMD score,,37.36
E01013966,2010,IMD score,,32.78
E01003314,2010,IMD score,,24.01
E01000433,2010,IMD score,,41.48
E01012483,2010,IMD score,,56.68
E01026626,2010,IMD score,,66.82
E01030693,2010,IMD score,,5.41
E01025143,2010,IMD score,,30.06
E01008533,2010,IMD score,,36.84
E01010989,2010,IMD score,,20.67
E01031303,2010,IMD score,,13.16
E01007050,2010,IMD score,,24.86
E01011812,2010,IMD score,,7.5
E01023862,2010,IMD score,,21.02
E01023649,2010,IMD score,,8.02
E01010116,2010,IMD score,,5.01
E01022166,2010,IMD score,,8.12
E01005556,2010,IMD score,,15.75
E01019912,2010,IMD score,,14.89
E01004073,2010,IMD score,,13.77
E01028868,2010,IMD score,,14.34
E01020885,2010,IMD score,,53.46
E01018216,2010,IMD score,,6.08
E01015335,2010,IMD score,,8.11
E01027385,2010,IMD score,,28.17
E01002792,2010,IMD score,,22.35
E01002579,2010,IMD score,,12.55
E01016935,2010,IMD score,,21.43
E01009292,2010,IMD score,,15.41
E01032062,2010,IMD score,,30.77
E01020012,2010,IMD score,,28.71
E01001096,2010,IMD score,,7.74
E01009079,2010,IMD score,,57.84
E01003402,2010,IMD score,,5.18
E01000521,2010,IMD score,,50.79
E01012571,2010,IMD score,,52.46
E01000308,2010,IMD score,,37
E01012358,2010,IMD score,,30.02
E01026714,2010,IMD score,,5.84
E01007798,2010,IMD score,,13.56
E01030781,2010,IMD score,,6.84
E01030568,2010,IMD score,,5.24
E01001908,2010,IMD score,,21.43
E01025231,2010,IMD score,,13.63
E01008621,2010,IMD score,,4.35
E01025018,2010,IMD score,,6.85
E01008408,2010,IMD score,,25.71
E01011900,2010,IMD score,,42.07
E01023950,2010,IMD score,,8.22
E01023737,2010,IMD score,,21.41
E01010204,2010,IMD score,,32.18
E01022254,2010,IMD score,,29.03
E01005644,2010,IMD score,,14.19
E01017694,2010,IMD score,,10.71
E01004161,2010,IMD score,,6.85
E01028956,2010,IMD score,,12.22
E01020973,2010,IMD score,,27.76
E01018304,2010,IMD score,,12.37
E01015423,2010,IMD score,,27.43
E01027473,2010,IMD score,,12.62
E01002880,2010,IMD score,,42.49
E01002667,2010,IMD score,,23.95
E01009380,2010,IMD score,,61.83
E01020100,2010,IMD score,,21.62
E01001184,2010,IMD score,,16.28
E01009167,2010,IMD score,,23.99
E01032150,2010,IMD score,,3.93
E01013929,2010,IMD score,,28.2
E01025979,2010,IMD score,,6.12
E01026802,2010,IMD score,,28.41
E01012446,2010,IMD score,,3.96
E01024496,2010,IMD score,,37.44
E01007886,2010,IMD score,,59.51
E01030656,2010,IMD score,,16.19
E01025106,2010,IMD score,,8.87
E01007013,2010,IMD score,,56.82
E01019063,2010,IMD score,,23.45
E01023825,2010,IMD score,,4.97
E01022342,2010,IMD score,,7.29
E01005732,2010,IMD score,,52.95
E01017782,2010,IMD score,,2.93
E01022129,2010,IMD score,,7.6
E01005519,2010,IMD score,,15.8
E01017569,2010,IMD score,,20.47
E01014688,2010,IMD score,,45.85
E01004036,2010,IMD score,,36.4
E01016086,2010,IMD score,,4.35
E01020848,2010,IMD score,,20.23
E01015511,2010,IMD score,,21.27
E01027561,2010,IMD score,,5.73
E01027348,2010,IMD score,,9.89
E01002755,2010,IMD score,,42.61
E01001272,2010,IMD score,,17.22
E01009255,2010,IMD score,,31.91
E01001059,2010,IMD score,,14.18
E01032025,2010,IMD score,,11.56
E01012534,2010,IMD score,,43.89
E01024584,2010,IMD score,,39.39
E01007974,2010,IMD score,,13.33
E01011051,2010,IMD score,,14.84
E01030744,2010,IMD score,,30.36
E01006491,2010,IMD score,,17.39
E01006278,2010,IMD score,,23.86
E01007101,2010,IMD score,,6.56
E01019151,2010,IMD score,,24.68
E01023913,2010,IMD score,,10.48
E01004997,2010,IMD score,,21.72
E01022430,2010,IMD score,,4.67
E01005820,2010,IMD score,,18.51
E01017870,2010,IMD score,,3.78
E01022217,2010,IMD score,,8.59
E01005607,2010,IMD score,,20.88
E01017657,2010,IMD score,,4.1
E01014776,2010,IMD score,,3.19
E01004124,2010,IMD score,,22.25
E01016174,2010,IMD score,,18.66
E01028919,2010,IMD score,,11.06
E01020936,2010,IMD score,,29.45
E01013293,2010,IMD score,,7.94
E01027436,2010,IMD score,,18.71
E01002843,2010,IMD score,,38.56
E01001360,2010,IMD score,,29.38
E01009343,2010,IMD score,,49.42
E01011799,2010,IMD score,,23.62
E01001147,2010,IMD score,,30.01
E01032113,2010,IMD score,,18.66
E01012622,2010,IMD score,,73.29
E01024672,2010,IMD score,,41.72
E01030832,2010,IMD score,,10.15
E01012409,2010,IMD score,,40.05
E01024459,2010,IMD score,,8.21
E01007849,2010,IMD score,,45.24
E01019899,2010,IMD score,,12.38
E01030619,2010,IMD score,,25.34
E01006366,2010,IMD score,,18.18
E01029891,2010,IMD score,,10.85
E01029678,2010,IMD score,,4.81
E01021695,2010,IMD score,,10.69
E01019026,2010,IMD score,,18.36
E01028195,2010,IMD score,,9.92
E01022305,2010,IMD score,,7.01
E01003389,2010,IMD score,,21.21
E01017745,2010,IMD score,,7.07
E01014864,2010,IMD score,,8.1
E01004212,2010,IMD score,,34.94
E01016262,2010,IMD score,,4.04
E01013381,2010,IMD score,,9.87
E01016049,2010,IMD score,,40.1
E01013168,2010,IMD score,,7.97
E01031591,2010,IMD score,,15.18
E01027524,2010,IMD score,,21.59
E01002931,2010,IMD score,,7.98
E01031378,2010,IMD score,,21.23
E01002718,2010,IMD score,,32.11
E01026041,2010,IMD score,,28.03
E01009431,2010,IMD score,,4.97
E01011887,2010,IMD score,,10.96
E01001235,2010,IMD score,,20.55
E01009218,2010,IMD score,,17.18
E01032201,2010,IMD score,,22.75
E01012710,2010,IMD score,,19.8
E01024760,2010,IMD score,,8.46
E01030920,2010,IMD score,,6.66
E01024547,2010,IMD score,,11.9
E01007937,2010,IMD score,,5.08
E01019987,2010,IMD score,,21.23
E01030707,2010,IMD score,,11.45
E01011014,2010,IMD score,,32.7
E01023064,2010,IMD score,,8.53
E01006454,2010,IMD score,,23.89
E01029766,2010,IMD score,,29.94
E01021783,2010,IMD score,,8.18
E01019114,2010,IMD score,,21.31
E01028283,2010,IMD score,,23.74
E01003690,2010,IMD score,,22.21
E01020087,2010,IMD score,,23.51
E01003477,2010,IMD score,,9.63
E01017833,2010,IMD score,,8.99
E01000596,2010,IMD score,,54.33
E01014952,2010,IMD score,,15.68
E01004300,2010,IMD score,,41.72
E01016350,2010,IMD score,,3.57
E01014739,2010,IMD score,,6.75
E01026789,2010,IMD score,,16.76
E01016137,2010,IMD score,,24.7
E01013256,2010,IMD score,,11.11
E01027612,2010,IMD score,,24.49
E01008696,2010,IMD score,,15.96
E01031466,2010,IMD score,,11.66
E01002806,2010,IMD score,,32.48
E01011975,2010,IMD score,,32.83
E01001323,2010,IMD score,,27.09
E01009306,2010,IMD score,,48.74
E01010492,2010,IMD score,,10.49
E01010279,2010,IMD score,,48.57
E01024635,2010,IMD score,,10.79
E01011102,2010,IMD score,,14.09
E01023152,2010,IMD score,,8.55
E01006542,2010,IMD score,,70.55
E01018592,2010,IMD score,,11.69
E01006329,2010,IMD score,,38.78
E01018379,2010,IMD score,,9.99
E01015498,2010,IMD score,,8.76
E01029854,2010,IMD score,,5.2
E01021871,2010,IMD score,,30.23
E01019202,2010,IMD score,,25.46
E01021658,2010,IMD score,,16.88
E01028371,2010,IMD score,,7.66
E01028158,2010,IMD score,,26.95
E01020175,2010,IMD score,,14.56
E01003565,2010,IMD score,,38.67
E01017921,2010,IMD score,,11.27
E01000684,2010,IMD score,,3.72
E01002082,2010,IMD score,,43.59
E01017708,2010,IMD score,,28
E01014827,2010,IMD score,,28.4
E01026877,2010,IMD score,,13.73
E01016225,2010,IMD score,,12.52
E01027700,2010,IMD score,,3
E01013344,2010,IMD score,,10.28
E01025394,2010,IMD score,,23.78
E01008784,2010,IMD score,,7.12
E01031554,2010,IMD score,,19.37
E01030071,2010,IMD score,,12.71
E01026004,2010,IMD score,,4.31
E01007088,2010,IMD score,,31.27
E01001411,2010,IMD score,,14.27
E01010580,2010,IMD score,,4.25
E01010367,2010,IMD score,,51.67
E01024723,2010,IMD score,,6.56
E01023240,2010,IMD score,,4.4
E01006630,2010,IMD score,,72.3
E01018680,2010,IMD score,,5.12
E01023027,2010,IMD score,,17.43
E01006417,2010,IMD score,,76.62
E01018467,2010,IMD score,,36.17
E01015586,2010,IMD score,,9.05
E01029942,2010,IMD score,,6.26
E01029729,2010,IMD score,,26.51
E01021746,2010,IMD score,,7.12
E01028246,2010,IMD score,,11.8
E01020263,2010,IMD score,,11.96
E01003653,2010,IMD score,,16.78
E01000772,2010,IMD score,,5.2
E01002170,2010,IMD score,,18.13
E01000559,2010,IMD score,,27.27
E01014915,2010,IMD score,,21.05
E01026965,2010,IMD score,,51.53
E01016313,2010,IMD score,,6.3
E01013432,2010,IMD score,,6.2
E01025482,2010,IMD score,,62.03
E01008872,2010,IMD score,,13.74
E01013219,2010,IMD score,,41.32
E01025269,2010,IMD score,,42.97
E01008659,2010,IMD score,,25.61
E01031642,2010,IMD score,,7.11
E01031429,2010,IMD score,,46.95
E01007176,2010,IMD score,,41.64
E01011938,2010,IMD score,,10.02
E01023988,2010,IMD score,,16.81
E01010455,2010,IMD score,,58
E01024811,2010,IMD score,,4.25
E01005895,2010,IMD score,,23.41
E01023115,2010,IMD score,,4.92
E01004199,2010,IMD score,,49.38
E01006505,2010,IMD score,,43.93
E01018555,2010,IMD score,,6.27
E01015674,2010,IMD score,,35.36
E01005022,2010,IMD score,,8.3
E01017072,2010,IMD score,,19.77
E01029817,2010,IMD score,,19.03
E01021834,2010,IMD score,,27.69
E01014191,2010,IMD score,,28.64
E01028334,2010,IMD score,,37.87
E01020351,2010,IMD score,,10.51
E01003741,2010,IMD score,,18.09
E01032188,2010,IMD score,,15.49
E01020138,2010,IMD score,,21.64
E01003528,2010,IMD score,,48.96
E01000647,2010,IMD score,,8.89
E01012697,2010,IMD score,,32.08
E01002045,2010,IMD score,,46.46
E01016401,2010,IMD score,,10.58
E01013520,2010,IMD score,,3.66
E01025570,2010,IMD score,,37.63
E01008960,2010,IMD score,,16.37
E01013307,2010,IMD score,,15.31
E01025357,2010,IMD score,,17.74
E01008747,2010,IMD score,,19.75
E01031730,2010,IMD score,,5.76
E01031517,2010,IMD score,,8.16
E01007264,2010,IMD score,,6.12
E01030034,2010,IMD score,,6.75
E01010543,2010,IMD score,,48.44
E01022593,2010,IMD score,,5.95
E01005983,2010,IMD score,,9.74
E01029093,2010,IMD score,,30.2
E01023203,2010,IMD score,,12.13
E01004287,2010,IMD score,,41.25
E01018643,2010,IMD score,,2.87
E01015762,2010,IMD score,,19.14
E01005110,2010,IMD score,,51.88
E01017160,2010,IMD score,,26.68
E01029905,2010,IMD score,,10.22
E01015549,2010,IMD score,,8.68
E01027599,2010,IMD score,,21.4
E01021922,2010,IMD score,,17.22
E01021709,2010,IMD score,,6.08
E01014066,2010,IMD score,,16.84
E01028422,2010,IMD score,,11.66
E01032276,2010,IMD score,,9.18
E01028209,2010,IMD score,,33.23
E01020226,2010,IMD score,,12.8
E01003616,2010,IMD score,,40.35
E01000735,2010,IMD score,,33.37
E01012785,2010,IMD score,,56.85
E01002133,2010,IMD score,,30.06
E01026928,2010,IMD score,,10.49
E01030995,2010,IMD score,,20.88
E01011089,2010,IMD score,,22.31
E01025445,2010,IMD score,,39.92
E01008835,2010,IMD score,,21.8
E01031605,2010,IMD score,,16.51
E01007352,2010,IMD score,,42.25
E01030122,2010,IMD score,,9.41
E01007139,2010,IMD score,,35.48
E01019189,2010,IMD score,,19.13
E01010631,2010,IMD score,,52.91
E01022681,2010,IMD score,,26.61
E01010418,2010,IMD score,,18.02
E01022468,2010,IMD score,,10.14
E01005858,2010,IMD score,,7.91
E01029181,2010,IMD score,,9.62
E01004375,2010,IMD score,,36.33
E01018731,2010,IMD score,,25.15
E01015850,2010,IMD score,,9.27
E01018518,2010,IMD score,,5.21
E01015637,2010,IMD score,,40.76
E01027687,2010,IMD score,,7
E01017035,2010,IMD score,,69.56
E01014154,2010,IMD score,,18.57
E01028510,2010,IMD score,,9.96
E01009594,2010,IMD score,,16.62
E01032364,2010,IMD score,,3.53
E01020314,2010,IMD score,,20.69
E01001398,2010,IMD score,,6.33
E01003704,2010,IMD score,,23.26
E01000823,2010,IMD score,,12.38
E01012873,2010,IMD score,,59.74
E01002221,2010,IMD score,,17.53
E01011390,2010,IMD score,,19.58
E01002008,2010,IMD score,,10.58
E01011177,2010,IMD score,,6.93
E01025533,2010,IMD score,,7.65
E01008923,2010,IMD score,,54.24
E01000940,2010,IMD score,,20.32
E01012000,2010,IMD score,,69.11
E01024050,2010,IMD score,,11.24
E01007440,2010,IMD score,,33.38
E01019490,2010,IMD score,,16.64
E01030210,2010,IMD score,,19.46
E01007227,2010,IMD score,,47.97
E01019277,2010,IMD score,,47.5
E01010506,2010,IMD score,,38.65
E01022556,2010,IMD score,,17.98
E01005946,2010,IMD score,,28.73
E01017996,2010,IMD score,,5.53
E01029056,2010,IMD score,,9.88
E01021073,2010,IMD score,,14.26
E01004463,2010,IMD score,,27.73
E01018606,2010,IMD score,,12.92
E01015725,2010,IMD score,,47.59
E01027775,2010,IMD score,,9.38
E01017123,2010,IMD score,,25.99
E01002969,2010,IMD score,,38.21
E01014242,2010,IMD score,,44.51
E01026292,2010,IMD score,,7.72
E01009682,2010,IMD score,,13.24
E01026079,2010,IMD score,,18.63
E01020402,2010,IMD score,,2.84
E01014029,2010,IMD score,,12.05
E01001486,2010,IMD score,,39.91
E01009469,2010,IMD score,,9.27
E01032452,2010,IMD score,,9.59
E01032239,2010,IMD score,,33.07
E01012961,2010,IMD score,,14.14
E01012748,2010,IMD score,,48.51
E01024798,2010,IMD score,,9.64
E01011265,2010,IMD score,,10.21
E01030958,2010,IMD score,,2.93
E01025621,2010,IMD score,,9.1
E01025408,2010,IMD score,,9.11
E01007315,2010,IMD score,,9.63
E01019365,2010,IMD score,,12.09
E01022644,2010,IMD score,,5.64
E01029144,2010,IMD score,,14.36
E01021161,2010,IMD score,,6.56
E01004551,2010,IMD score,,30.87
E01004338,2010,IMD score,,31.26
E01016388,2010,IMD score,,12.94
E01015813,2010,IMD score,,24.71
E01027863,2010,IMD score,,12.18
E01017211,2010,IMD score,,22.3
E01014330,2010,IMD score,,61.24
E01026380,2010,IMD score,,16.18
E01009770,2010,IMD score,,30.37
E01026167,2010,IMD score,,10.11
E01014117,2010,IMD score,,14.56
E01001574,2010,IMD score,,50.42
E01009557,2010,IMD score,,8.33
E01032327,2010,IMD score,,19.1
E01008074,2010,IMD score,,6.92
E01012836,2010,IMD score,,52.37
E01024886,2010,IMD score,,39.28
E01011353,2010,IMD score,,7.01
E01006793,2010,IMD score,,27.5
E01000903,2010,IMD score,,18.2
E01024013,2010,IMD score,,9.8
E01005097,2010,IMD score,,67.66
E01007403,2010,IMD score,,49.48
E01019453,2010,IMD score,,33.94
E01022732,2010,IMD score,,32.02
E01029232,2010,IMD score,,20.38
E01022519,2010,IMD score,,2.59
E01005909,2010,IMD score,,6.66
E01017959,2010,IMD score,,7.17
E01029019,2010,IMD score,,10.52
E01021036,2010,IMD score,,14.06
E01004426,2010,IMD score,,32.44
E01016476,2010,IMD score,,14.2
E01013595,2010,IMD score,,20.33
E01015901,2010,IMD score,,21.37
E01027951,2010,IMD score,,61.95
E01000062,2010,IMD score,,33.29
E01027738,2010,IMD score,,14.49
E01026255,2010,IMD score,,19.57
E01014205,2010,IMD score,,11.16
E01001662,2010,IMD score,,20.9
E01009645,2010,IMD score,,14.02
E01001449,2010,IMD score,,27.08
E01032415,2010,IMD score,,12.28
E01008162,2010,IMD score,,34.59
E01012924,2010,IMD score,,5.78
E01024974,2010,IMD score,,5.79
E01011441,2010,IMD score,,18.3
E01023491,2010,IMD score,,10.64
E01006881,2010,IMD score,,53.7
E01011228,2010,IMD score,,19.63
E01023278,2010,IMD score,,2.59
E01006668,2010,IMD score,,11.03
E01024101,2010,IMD score,,11.71
E01005185,2010,IMD score,,14.42
E01019541,2010,IMD score,,27.64
E01021997,2010,IMD score,,38.8
E01019328,2010,IMD score,,8.12
E01028497,2010,IMD score,,9.39
E01022820,2010,IMD score,,31.7
E01022607,2010,IMD score,,10.18
E01029320,2010,IMD score,,13.6
E01029107,2010,IMD score,,39.39
E01021124,2010,IMD score,,7.28
E01004514,2010,IMD score,,15.58
E01016564,2010,IMD score,,11.72
E01013683,2010,IMD score,,31.99
E01003031,2010,IMD score,,30.15
E01000150,2010,IMD score,,19.48
E01027826,2010,IMD score,,24.57
E01031893,2010,IMD score,,10.87
E01026343,2010,IMD score,,25.7
E01001750,2010,IMD score,,43.01
E01009733,2010,IMD score,,58.16
E01030197,2010,IMD score,,9.15
E01001537,2010,IMD score,,14.63
E01008250,2010,IMD score,,16.61
E01008037,2010,IMD score,,38.38
E01031020,2010,IMD score,,7.92
E01024849,2010,IMD score,,11.55
E01011316,2010,IMD score,,50.86
E01023366,2010,IMD score,,13.28
E01006756,2010,IMD score,,71.91
E01005273,2010,IMD score,,28.76
E01019416,2010,IMD score,,9.63
E01028585,2010,IMD score,,10.29
E01003992,2010,IMD score,,27.27
E01020389,2010,IMD score,,17.3
E01015052,2010,IMD score,,28.99
E01003779,2010,IMD score,,19.79
E01021212,2010,IMD score,,15.55
E01002296,2010,IMD score,,11.41
E01004602,2010,IMD score,,12.68
E01016652,2010,IMD score,,1.44
E01013771,2010,IMD score,,18.74
E01016439,2010,IMD score,,23.27
E01013558,2010,IMD score,,4.68
E01027914,2010,IMD score,,3.69
E01008998,2010,IMD score,,54.16
E01031981,2010,IMD score,,40.4
E01000025,2010,IMD score,,32.73
E01012075,2010,IMD score,,60.86
E01031768,2010,IMD score,,2.87
E01026431,2010,IMD score,,11.7
E01009821,2010,IMD score,,4.41
E01030285,2010,IMD score,,16.15
E01026218,2010,IMD score,,12.94
E01001625,2010,IMD score,,41.81
E01009608,2010,IMD score,,36.22
E01010794,2010,IMD score,,31.37
E01008125,2010,IMD score,,33.61
E01024937,2010,IMD score,,10.49
E01011404,2010,IMD score,,7.1
E01023454,2010,IMD score,,3.21
E01006844,2010,IMD score,,52.32
E01018894,2010,IMD score,,23.16
E01005361,2010,IMD score,,10.33
E01005148,2010,IMD score,,35.92
E01017198,2010,IMD score,,24.56
E01019504,2010,IMD score,,22.75
E01028673,2010,IMD score,,5.11
E01020690,2010,IMD score,,9.46
E01018021,2010,IMD score,,8.73
E01020477,2010,IMD score,,10.11
E01015140,2010,IMD score,,7.63
E01003867,2010,IMD score,,12.1
E01027190,2010,IMD score,,13.14
E01021300,2010,IMD score,,30.42
E01002384,2010,IMD score,,5.65
E01016740,2010,IMD score,,11.3
E01016527,2010,IMD score,,5.78
E01013646,2010,IMD score,,42.49
E01025696,2010,IMD score,,4.25
E01000113,2010,IMD score,,20.16
E01012163,2010,IMD score,,12.32
E01031856,2010,IMD score,,22.59
E01030373,2010,IMD score,,7.8
E01026306,2010,IMD score,,13.04
E01001713,2010,IMD score,,49.19
E01010882,2010,IMD score,,14.26
E01008213,2010,IMD score,,27.14
E01010669,2010,IMD score,,18.36
E01023542,2010,IMD score,,17.72
E01006932,2010,IMD score,,4.96
E01018982,2010,IMD score,,28.12
E01023329,2010,IMD score,,11.34
E01006719,2010,IMD score,,30.65
E01018769,2010,IMD score,,20.43
E01015888,2010,IMD score,,20.68
E01005236,2010,IMD score,,44.68
E01017286,2010,IMD score,,10.77
E01028761,2010,IMD score,,8.03
E01028548,2010,IMD score,,17.79
E01020565,2010,IMD score,,20.28
E01003955,2010,IMD score,,21.16
E01015015,2010,IMD score,,6.67
E01027065,2010,IMD score,,33.27
E01002472,2010,IMD score,,13.14
E01002259,2010,IMD score,,7
E01016615,2010,IMD score,,19.55
E01013734,2010,IMD score,,21.22
E01025784,2010,IMD score,,13.66
E01000201,2010,IMD score,,7.74
E01000978,2010,IMD score,,20.28
E01012251,2010,IMD score,,41.72
E01031944,2010,IMD score,,9.67
E01007691,2010,IMD score,,11.81
E01030461,2010,IMD score,,2.37
E01012038,2010,IMD score,,44.85
E01024088,2010,IMD score,,10.48
E01007478,2010,IMD score,,23.04
E01001801,2010,IMD score,,38.83
E01030248,2010,IMD score,,27.68
E01010970,2010,IMD score,,13.15
E01008301,2010,IMD score,,35.2
E01010757,2010,IMD score,,16.73
E01023630,2010,IMD score,,20.33
E01023417,2010,IMD score,,6.31
E01006807,2010,IMD score,,4.98
E01018857,2010,IMD score,,36.14
E01015976,2010,IMD score,,42.08
E01005324,2010,IMD score,,45.63
E01017374,2010,IMD score,,4.41
E01014493,2010,IMD score,,30.71
E01028636,2010,IMD score,,18.89
E01020653,2010,IMD score,,29.3
E01015103,2010,IMD score,,13.42
E01027153,2010,IMD score,,57.04
E01002560,2010,IMD score,,29.21
E01012999,2010,IMD score,,31.67
E01002347,2010,IMD score,,14.07
E01016703,2010,IMD score,,5.27
E01009060,2010,IMD score,,52.68
E01013822,2010,IMD score,,59.71
E01025872,2010,IMD score,,4.52
E01013609,2010,IMD score,,17.73
E01025659,2010,IMD score,,10.25
E01031819,2010,IMD score,,43.2
E01012126,2010,IMD score,,4.8
E01024176,2010,IMD score,,22.23
E01007566,2010,IMD score,,49.19
E01030336,2010,IMD score,,14.28
E01006083,2010,IMD score,,4.18
E01010845,2010,IMD score,,56.3
E01022895,2010,IMD score,,2.25
E01029395,2010,IMD score,,15.39
E01023505,2010,IMD score,,4.5
E01021199,2010,IMD score,,11.25
E01004589,2010,IMD score,,12.98
E01018945,2010,IMD score,,21.9
E01022022,2010,IMD score,,22.33
E01005412,2010,IMD score,,5.88
E01017462,2010,IMD score,,4.46
E01014581,2010,IMD score,,63.41
E01017249,2010,IMD score,,8.22
E01014368,2010,IMD score,,46.18
E01028724,2010,IMD score,,4.39
E01020741,2010,IMD score,,41.42
E01020528,2010,IMD score,,20.75
E01003918,2010,IMD score,,35.03
E01027241,2010,IMD score,,37.65
E01031095,2010,IMD score,,30.84
E01027028,2010,IMD score,,7.94
E01002435,2010,IMD score,,5.37
E01013910,2010,IMD score,,33.86
E01025960,2010,IMD score,,13.49
E01025747,2010,IMD score,,15.81
E01031907,2010,IMD score,,2.16
E01012214,2010,IMD score,,28.93
E01024264,2010,IMD score,,25.98
E01007654,2010,IMD score,,35.36
E01030424,2010,IMD score,,17.08
E01006171,2010,IMD score,,31.11
E01010933,2010,IMD score,,11.43
E01022983,2010,IMD score,,5.14
E01029483,2010,IMD score,,2.03
E01004890,2010,IMD score,,17.24
E01021287,2010,IMD score,,17.06
E01004677,2010,IMD score,,40.91
E01022110,2010,IMD score,,11.9
E01003194,2010,IMD score,,36.4
E01005500,2010,IMD score,,20.49
E01017550,2010,IMD score,,14.42
E01015939,2010,IMD score,,7.08
E01027989,2010,IMD score,,18.03
E01017337,2010,IMD score,,30.53
E01014456,2010,IMD score,,12.14
E01028812,2010,IMD score,,5.05
E01009896,2010,IMD score,,10.47
E01020616,2010,IMD score,,30.01
E01031183,2010,IMD score,,7.52
E01027116,2010,IMD score,,4.1
E01002523,2010,IMD score,,23.75
E01011692,2010,IMD score,,12.05
E01001040,2010,IMD score,,18.93
E01009023,2010,IMD score,,20.57
E01011479,2010,IMD score,,16.29
E01025835,2010,IMD score,,5.42
E01012302,2010,IMD score,,5.85
E01024352,2010,IMD score,,25.87
E01007742,2010,IMD score,,23.99
